R_t,turnover,window
-0.0004428452937265613,0.39201578718397007,2014
-0.003985754523868388,0.07803526419818323,2014
0.0042684227044979504,0.27441107905721945,2014
8.400678127400985e-05,0.3351670534949242,2014
-0.004485739428384185,0.16035819256914985,2014
-0.021657567623533783,0.12417604356421581,2014
-0.008722408763490393,0.10558062829047496,2014
0.0033865697489530665,0.056029362756233006,2014
-0.008617277847725813,0.26337806491326493,2014
0.017881548243798007,0.6467416137880942,2014
-0.008150753624646255,0.015153132291900883,2014
-0.01964794536770848,0.09749783994848131,2014
0.008424752691017489,0.46944002682618974,2014
-0.0055928141844669545,0.4678713148829996,2014
0.005624269679708898,0.0008987130217519999,2014
0.01714063083631646,0.000883710897181487,2014
0.007628355318372978,0.22340001361596648,2014
0.013436704384502281,0.05419619722274157,2014
0.0,0.16867578646966921,2014
0.007142424235152988,0.31728004625156003,2014
0.003084949550238334,0.32158135637464524,2014
0.006091467945396837,0.09196743676336093,2014
-0.004940217963290794,0.2084019929791214,2014
0.006933545461231619,0.43564974179613297,2014
-0.0015273323322383715,0.11137601858605799,2014
0.0021003541797596256,0.48291917170166987,2014
-0.001844440744236132,0.3467849384676323,2014
-0.0019548493498130117,0.35433077408144936,2014
-0.00027740380538849647,0.24699629119331007,2014
0.004793980055249032,0.08561732796204657,2014
-0.008432121919546951,0.20064000045496796,2014
0.012470728429103909,0.31690425705247954,2014
-0.002434163303905058,0.3584133329154577,2014
-0.002597152371931927,0.14933809519454674,2014
-0.0023732750534594836,0.3125598342182571,2014
-0.00032175990480050695,0.37592773500837795,2014
-0.004686603355167573,0.5199684300179154,2014
0.004225669556866629,0.36517577049078154,2014
-0.006505089321953321,0.551381261948633,2014
-0.0006150274337533348,0.40545283429063983,2014
0.007601011799516029,0.40391491949889874,2014
0.0017109760412298515,0.1147108076459163,2014
-0.012903552672377777,0.07314933477903318,2014
0.001604993930986648,0.09900223282562538,2014
-0.004350838251551793,0.3720164311919311,2014
-0.002349530874348823,0.18566548737504215,2014
0.005044142638668026,0.35467836008449316,2014
-0.004166787092925526,0.3701923673899319,2014
0.0076563295962241,0.09023999014579824,2014
0.00108167627486759,0.05769069437932958,2014
0.011049595317979789,0.08106554035585024,2014
-0.006994236554204765,0.06507791154217506,2014
-0.0014566461496159997,0.00023856088514831756,2014
0.002710906489109001,0.16822003913315856,2014
0.00308558300704478,0.03835959292163319,2014
-0.0016882094015770572,0.20160763445353663,2014
0.014254497284327759,2.207857062189335e-05,2014
-0.0021437329870736517,2.1804038787869895e-05,2014
-0.00382004654996892,2.182744791889389e-05,2014
-0.0009584281234471752,2.1928926661060295e-05,2014
0.005996414288936758,2.1939442714688102e-05,2014
0.01382942914255734,3.1828016781968394e-05,2014
0.007290294865906978,3.150042571978804e-05,2014
-0.012373872056689342,2.134937932526818e-05,2014
-0.0011824504221023587,3.16159794753557e-05,2014
0.0009096718886746186,0.33759997146728243,2014
0.0019883738244245172,0.29757864380313226,2014
0.004636908634264716,0.03356851728883202,2014
0.0055722384530622416,0.02335963068674628,2014
0.0037937806994594314,0.012383731703679153,2014
-0.0014782833675757651,0.0699542631560771,2014
0.0010462197673258412,0.32876014309926765,2014
0.0002857956688037317,0.4343210023308796,2014
-0.007461167015811491,0.13773378601288516,2014
0.00512720998293766,0.2928476392457845,2014
-0.0030634745959633915,0.378479860252147,2014
0.011543209958576807,0.21836363533043238,2014
-0.011896123286193482,0.37900585517313873,2014
-0.005585633152916994,0.06882176887368396,2014
0.0010582122200558477,0.6337718451309476,2014
0.0027110747879987894,0.3192741102101648,2014
-0.002903106686765667,0.12247383389410926,2014
-0.009641840360757258,0.19987412096823448,2014
0.0029554179802752808,0.1388665938702332,2014
-0.0010124479541976017,0.02296552710963204,2014
-0.003311629281815643,0.1040292994778931,2014
0.007202614400666147,0.07920603003935885,2014
-0.0013542393032343416,0.12332265663740802,2014
-2.827644756199947e-05,0.17536530186307442,2014
0.0031810037781088147,0.24669335508312468,2014
0.0005014265965978406,0.07461048285214027,2014
0.007480981616708836,0.17791798009322612,2014
0.003358219307053131,0.26191072294995665,2014
-0.0014017691618138136,0.04840542990933292,2014
0.0006704975482102833,0.3112197453702949,2014
0.000984282897107739,0.08205031165215672,2014
0.006130371914375794,0.21695301367079223,2014
0.003736189685702204,0.1409930815723268,2014
-0.0011245252053221266,0.07670717061948716,2014
-0.0012448785684034938,0.32150119232193153,2014
0.0017292112280734527,0.12375108971891176,2014
0.00039569822415852756,0.03713816260463605,2014
0.007138755987829374,0.06168867754809844,2014
0.00566874570081256,0.14275670618986724,2014
-0.0006873715941190439,0.13119805364675852,2014
0.00907348848693369,0.0774020614491831,2014
0.006920400423012381,0.06250213038915688,2014
0.006466129009760086,0.11319394347176348,2014
0.0013225269628698393,0.045024060853351575,2014
-0.016664776726390183,0.0854205753033458,2014
0.006169093301972127,0.0989211581859659,2014
0.000753209519710521,0.13478405079202957,2014
0.000872915012477817,0.11356435488280155,2014
0.002491118239709976,0.1562888426084892,2014
-0.0020055938813828412,0.09960136421069256,2014
-0.005452062734860676,0.2726200538041815,2014
0.002118324349935697,0.23070632970547286,2014
-0.00618810781264342,0.29197235629353174,2014
-0.0027901294662997433,0.19487837790569476,2014
0.0056097183367977525,0.6720789399500154,2014
-0.00523063394487238,0.13635162933402703,2014
-0.001688645376653764,0.06238447214160145,2014
0.00563146655843048,0.19562901056891852,2014
