date,window,R_t,turnover
2014-04-01,2014,0.002424157138655411,0.44777296730034716
2014-04-02,2014,0.0021663165496499564,0.5565286787870793
2014-04-03,2014,-0.0006289749660584353,0.8083122404969926
2014-04-04,2014,-0.001837937124860954,1.4347160201828775
2014-04-07,2014,-0.009951468914502534,1.3426883259523645
2014-04-08,2014,0.0023293682245050483,0.9719516005102629
2014-04-09,2014,0.00863147791393483,0.8999813879967731
2014-04-10,2014,-0.003208268451044132,1.5345599340763143
2014-04-11,2014,-0.006921040043776097,1.4141229239830508
2014-04-14,2014,0.0005702915698213512,1.5855627442068405
2014-04-15,2014,0.00703908584481887,1.2806085361734314
2014-04-16,2014,0.0024050328549872976,1.01012711624735
2014-04-17,2014,3.370151485376993e-05,0.3936108972194518
2014-04-21,2014,0.002645162425747646,1.6804420171647536
2014-04-22,2014,4.1106822773315695e-07,1.705465432963448
2014-04-23,2014,0.0003852627579632419,1.5757950245898753
2014-04-24,2014,0.00013981596984276442,1.3027130398558326
2014-04-25,2014,-0.0026724915999162195,0.504367246467279
2014-04-28,2014,0.00030774025024160205,0.5489914918241917
2014-04-29,2014,0.001782145698556397,0.8311507338774055
2014-04-30,2014,4.23464720389572e-06,1.0420050175278512
2014-05-01,2014,-0.0005163197386726149,1.4748141031224888
2014-05-02,2014,-0.0006632984211918187,0.9168951185171673
2014-05-05,2014,0.0003507322183934678,0.5472588130733255
2014-05-06,2014,-0.0010448933843973912,0.14778595196632344
2014-05-07,2014,0.0007740738745590907,0.15707522893173342
2014-05-08,2014,-0.0006652515396704548,0.12034763373962062
2014-05-09,2014,-0.00016446879552715362,0.10416003748006641
2014-05-12,2014,0.00989732815601176,1.5922402449362276
2014-05-13,2014,0.001323520868504483,0.43707342287150325
2014-05-14,2014,-0.0013397410911601903,1.0594697733877712
2014-05-15,2014,-0.0015900750220666632,0.428161461670346
2014-05-16,2014,0.0013698648924395248,1.0752359646411969
2014-05-19,2014,0.0012643170022410058,0.4405293745883513
2014-05-20,2014,-0.0006641254286335449,1.4742816745380758
2014-05-21,2014,0.006922167292702061,1.6928409667133415
2014-05-22,2014,3.19866264842208e-05,1.9140037740764648
2014-05-23,2014,0.0013669933420455073,1.3147354579651709
2014-05-27,2014,0.0019632107279339735,0.742335604096497
2014-05-28,2014,1.848286524182934e-05,1.1240335550032199
2014-05-29,2014,0.005308820002386643,0.46451298424289045
2014-05-30,2014,0.00030233435782853007,1.1995766940554173
2014-06-02,2014,0.0002927138096173285,1.022028210791211
2014-06-03,2014,-2.0601822239373074e-07,1.3181241508530355
2014-06-04,2014,0.0007056617926492583,1.8881154534122966
2014-06-05,2014,5.1556738236267695e-05,1.9454368431476734
2014-06-06,2014,0.0038783651478630755,1.7751602114421623
2014-06-09,2014,1.4192060590344024e-05,1.7433128851839566
2014-06-10,2014,-0.0006737068654298951,1.7483038903687351
2014-06-11,2014,-0.0008423134089598751,1.3263367382471174
2014-06-12,2014,-0.003653042537093844,1.5023140273026867
2014-06-13,2014,0.0004543164758214624,1.6934759934117132
